date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:36:25	31453/31453	---MCZ	200	added ('OK')	application/json	etag:%225566e5a30c98a28457d80dc0486ebaea-ssl-df%22	https://www.solutelabs.com/page-data/blog/4-features-to-watch-for-in-rails-5-1-beta/page-data.json	C:/Users/bryan/Downloads/https___www.solutelabs.com_blog/www.solutelabs.com/page-data/blog/4-features-to-watch-for-in-rails-5-1-beta/page-data.json	(from https://www.solutelabs.com/blog/4-features-to-watch-for-in-rails-5-1-beta)
20:36:26	233920/233920	---MCZ	200	added ('OK')	text/html	etag:%223e6730c74e1f077550e6773c3c276815-ssl-df%22	https://www.solutelabs.com/blog/4-features-to-watch-for-in-rails-5-1-beta/	C:/Users/bryan/Downloads/https___www.solutelabs.com_blog/www.solutelabs.com/blog/4-features-to-watch-for-in-rails-5-1-beta/index.html	(from https://www.solutelabs.com/blog/4-features-to-watch-for-in-rails-5-1-beta)
20:36:26	78006/78006	---M--	200	added ('OK')	image/webp	date:Mon,%2029%20Nov%202021%2001:36:24%20GMT	https://cdn.sanity.io/images/ay6gmb6r/production/75053d35198cd0182b738e173a6a299fbef9e273-2240x1260.png?w=795&fm=webp&fit=max&auto=format	C:/Users/bryan/Downloads/https___www.solutelabs.com_blog/cdn.sanity.io/images/ay6gmb6r/production/75053d35198cd0182b738e173a6a299fbef9e273-2240x1260d17a.png	(from https://www.solutelabs.com/blog/4-features-to-watch-for-in-rails-5-1-beta)
20:36:27	231422/231422	---MCZ	200	added ('OK')	text/html	etag:%2257717a4bee71e99ffcc94b7c983a4d36-ssl-df%22	https://www.solutelabs.com/blog/rails-5-a-lot-more-than-actioncable	C:/Users/bryan/Downloads/https___www.solutelabs.com_blog/www.solutelabs.com/blog/rails-5-a-lot-more-than-actioncable.html	(from https://www.solutelabs.com/blog/4-features-to-watch-for-in-rails-5-1-beta)
20:36:27	22748/22748	---M--	200	added ('OK')	image/webp	date:Mon,%2029%20Nov%202021%2001:36:26%20GMT	https://cdn.sanity.io/images/ay6gmb6r/production/e564a3d102a9e556496803404dbc829909a84a8c-2240x1260.png?rect=0,3,2240,1254&w=368&h=206&fm=webp&fit=max&auto=format	C:/Users/bryan/Downloads/https___www.solutelabs.com_blog/cdn.sanity.io/images/ay6gmb6r/production/e564a3d102a9e556496803404dbc829909a84a8c-2240x1260f5a7.png	(from https://www.solutelabs.com/blog/4-features-to-watch-for-in-rails-5-1-beta)
20:36:28	8753/8753	---MCZ	200	added ('OK')	application/json	etag:%2201d138868b22b863fb100c1ffa949275-ssl-df%22	https://www.solutelabs.com/page-data/blog/parth-modi/page-data.json	C:/Users/bryan/Downloads/https___www.solutelabs.com_blog/www.solutelabs.com/page-data/blog/parth-modi/page-data.json	(from https://www.solutelabs.com/blog/parth-modi)
20:36:28	8234/8234	---M--	200	added ('OK')	image/webp	date:Mon,%2029%20Nov%202021%2001:36:27%20GMT	https://cdn.sanity.io/images/ay6gmb6r/production/05eb13b525c132be875c6f2f2f0850f7dc121d6d-288x288.png?w=136&h=136&fm=webp&auto=format	C:/Users/bryan/Downloads/https___www.solutelabs.com_blog/cdn.sanity.io/images/ay6gmb6r/production/05eb13b525c132be875c6f2f2f0850f7dc121d6d-288x288ced6.png	(from https://www.solutelabs.com/blog/parth-modi)
20:36:28	187682/187682	---MCZ	200	added ('OK')	text/html	etag:%22e3d3c2138eaee03eeb820ac97c329244-ssl-df%22	https://www.solutelabs.com/blog/parth-modi/	C:/Users/bryan/Downloads/https___www.solutelabs.com_blog/www.solutelabs.com/blog/parth-modi/index.html	(from https://www.solutelabs.com/blog/parth-modi)
20:36:29	29506/29506	---M--	200	added ('OK')	image/webp	date:Mon,%2029%20Nov%202021%2001:36:28%20GMT	https://cdn.sanity.io/images/ay6gmb6r/production/75053d35198cd0182b738e173a6a299fbef9e273-2240x1260.png?w=469&fm=webp&fit=max&auto=format	C:/Users/bryan/Downloads/https___www.solutelabs.com_blog/cdn.sanity.io/images/ay6gmb6r/production/75053d35198cd0182b738e173a6a299fbef9e273-2240x1260b87f.png	(from https://www.solutelabs.com/blog/parth-modi)
20:36:29	34290/34290	---M--	200	added ('OK')	image/webp	date:Mon,%2029%20Nov%202021%2001:36:28%20GMT	https://cdn.sanity.io/images/ay6gmb6r/production/e564a3d102a9e556496803404dbc829909a84a8c-2240x1260.png?w=469&fm=webp&fit=max&auto=format	C:/Users/bryan/Downloads/https___www.solutelabs.com_blog/cdn.sanity.io/images/ay6gmb6r/production/e564a3d102a9e556496803404dbc829909a84a8c-2240x1260b87f.png	(from https://www.solutelabs.com/blog/parth-modi)
20:36:30	224412/224412	---MCZ	200	added ('OK')	text/html	etag:%22aa3ff35dbe3ecf23b3ac876c14b411c0-ssl-df%22	https://www.solutelabs.com/blog/how-i-handled-forms-with-static-website	C:/Users/bryan/Downloads/https___www.solutelabs.com_blog/www.solutelabs.com/blog/how-i-handled-forms-with-static-website.html	(from https://www.solutelabs.com/blog/parth-modi)
20:36:30	3858/3858	---M--	200	added ('OK')	image/webp	date:Mon,%2029%20Nov%202021%2001:36:29%20GMT	https://cdn.sanity.io/images/ay6gmb6r/production/80babe831b300d1da182f463723dbb482d93725e-2240x1260.png?w=359&fm=webp&fit=max&auto=format	C:/Users/bryan/Downloads/https___www.solutelabs.com_blog/cdn.sanity.io/images/ay6gmb6r/production/80babe831b300d1da182f463723dbb482d93725e-2240x12603412.png	(from https://www.solutelabs.com/blog/parth-modi)
20:36:31	5534/5534	---M--	200	added ('OK')	image/webp	date:Mon,%2029%20Nov%202021%2001:36:30%20GMT	https://cdn.sanity.io/images/ay6gmb6r/production/9a097da5e15447a4bdf46de1da9e4443a196dd23-6720x3780.png?w=359&fm=webp&fit=max&auto=format	C:/Users/bryan/Downloads/https___www.solutelabs.com_blog/cdn.sanity.io/images/ay6gmb6r/production/9a097da5e15447a4bdf46de1da9e4443a196dd23-6720x37803412.png	(from https://www.solutelabs.com/blog/parth-modi)
20:36:32	52173/52173	---MCZ	200	added ('OK')	application/json	etag:%22e2ef85d108c42ba076c49295aabb5c81-ssl-df%22	https://www.solutelabs.com/page-data/blog/progressive-web-apps-pwa/page-data.json	C:/Users/bryan/Downloads/https___www.solutelabs.com_blog/www.solutelabs.com/page-data/blog/progressive-web-apps-pwa/page-data.json	(from https://www.solutelabs.com/blog/progressive-web-apps-pwa)
20:36:32	9784/9784	---M--	200	added ('OK')	image/webp	date:Mon,%2029%20Nov%202021%2001:36:31%20GMT	https://cdn.sanity.io/images/ay6gmb6r/production/291ee35809a1d295335c9553334ebe958be5036d-2240x1260.png?w=795&fm=webp&fit=max&auto=format	C:/Users/bryan/Downloads/https___www.solutelabs.com_blog/cdn.sanity.io/images/ay6gmb6r/production/291ee35809a1d295335c9553334ebe958be5036d-2240x1260d17a.png	(from https://www.solutelabs.com/blog/progressive-web-apps-pwa)
20:36:32	261744/261744	---MCZ	200	added ('OK')	text/html	etag:%22a01895dc0210546f871c6a78cf943709-ssl-df%22	https://www.solutelabs.com/blog/progressive-web-apps-pwa/	C:/Users/bryan/Downloads/https___www.solutelabs.com_blog/www.solutelabs.com/blog/progressive-web-apps-pwa/index.html	(from https://www.solutelabs.com/blog/progressive-web-apps-pwa)
20:36:32	15302/15302	---M--	200	added ('OK')	image/webp	date:Mon,%2029%20Nov%202021%2001:36:31%20GMT	https://cdn.sanity.io/images/ay6gmb6r/production/2eb5bfbef0291f65ea8d7c80cc67570d2979f697-768x536.png?w=729&fm=webp&fit=max&auto=format	C:/Users/bryan/Downloads/https___www.solutelabs.com_blog/cdn.sanity.io/images/ay6gmb6r/production/2eb5bfbef0291f65ea8d7c80cc67570d2979f697-768x53681fd.png	(from https://www.solutelabs.com/blog/progressive-web-apps-pwa)
20:36:33	26540/26540	---M--	200	added ('OK')	image/webp	date:Mon,%2029%20Nov%202021%2001:36:32%20GMT	https://cdn.sanity.io/images/ay6gmb6r/production/f1b0323ebe79c3b2c00230f06c19aaba95505169-3000x1856.jpg?w=729&fm=webp&fit=max&auto=format	C:/Users/bryan/Downloads/https___www.solutelabs.com_blog/cdn.sanity.io/images/ay6gmb6r/production/f1b0323ebe79c3b2c00230f06c19aaba95505169-3000x185681fd.jpg	(from https://www.solutelabs.com/blog/progressive-web-apps-pwa)
20:36:33	66248/66248	---M--	200	added ('OK')	image/png	date:Sun,%2028%20Nov%202021%2008:35:11%20GMT	https://cdn.sanity.io/images/ay6gmb6r/production/6c10bd9c8f942661545e8bc55e718287e449c0b7-1730x905.png	C:/Users/bryan/Downloads/https___www.solutelabs.com_blog/cdn.sanity.io/images/ay6gmb6r/production/6c10bd9c8f942661545e8bc55e718287e449c0b7-1730x905.png	(from https://www.solutelabs.com/blog/progressive-web-apps-pwa)
20:36:33	26746/26746	---M--	200	added ('OK')	image/webp	date:Mon,%2029%20Nov%202021%2001:36:33%20GMT	https://cdn.sanity.io/images/ay6gmb6r/production/345622ffc18cafd7b278cddea8d0dfbf7cc5bbe0-700x467.jpg?w=729&fm=webp&fit=max&auto=format	C:/Users/bryan/Downloads/https___www.solutelabs.com_blog/cdn.sanity.io/images/ay6gmb6r/production/345622ffc18cafd7b278cddea8d0dfbf7cc5bbe0-700x46781fd.jpg	(from https://www.solutelabs.com/blog/progressive-web-apps-pwa)
20:36:33	18760/18760	---M--	200	added ('OK')	image/webp	date:Mon,%2029%20Nov%202021%2001:36:33%20GMT	https://cdn.sanity.io/images/ay6gmb6r/production/2bed8533efc8ad36f0a8db19a9fafe82adcd9271-300x655.png?w=729&fm=webp&fit=max&auto=format	C:/Users/bryan/Downloads/https___www.solutelabs.com_blog/cdn.sanity.io/images/ay6gmb6r/production/2bed8533efc8ad36f0a8db19a9fafe82adcd9271-300x65581fd.png	(from https://www.solutelabs.com/blog/progressive-web-apps-pwa)
20:36:34	10008/10008	---M--	200	added ('OK')	image/webp	date:Mon,%2029%20Nov%202021%2001:36:33%20GMT	https://cdn.sanity.io/images/ay6gmb6r/production/364b645783b858ebf9c7ce8a426105968093c616-600x187.png?w=729&fm=webp&fit=max&auto=format	C:/Users/bryan/Downloads/https___www.solutelabs.com_blog/cdn.sanity.io/images/ay6gmb6r/production/364b645783b858ebf9c7ce8a426105968093c616-600x18781fd.png	(from https://www.solutelabs.com/blog/progressive-web-apps-pwa)
20:36:34	36406/36406	---M--	200	added ('OK')	image/webp	date:Mon,%2029%20Nov%202021%2001:36:33%20GMT	https://cdn.sanity.io/images/ay6gmb6r/production/2ceff8e9695311efc39edb250256ffd6a05b6538-3525x1991.png?w=729&fm=webp&fit=max&auto=format	C:/Users/bryan/Downloads/https___www.solutelabs.com_blog/cdn.sanity.io/images/ay6gmb6r/production/2ceff8e9695311efc39edb250256ffd6a05b6538-3525x199181fd.png	(from https://www.solutelabs.com/blog/progressive-web-apps-pwa)
20:36:34	5440/5440	---M--	200	added ('OK')	image/webp	date:Mon,%2029%20Nov%202021%2001:36:34%20GMT	https://cdn.sanity.io/images/ay6gmb6r/production/a4994d00f26c2672c381892becffdc84d2c5069a-540x334.png?w=729&fm=webp&fit=max&auto=format	C:/Users/bryan/Downloads/https___www.solutelabs.com_blog/cdn.sanity.io/images/ay6gmb6r/production/a4994d00f26c2672c381892becffdc84d2c5069a-540x33481fd.png	(from https://www.solutelabs.com/blog/progressive-web-apps-pwa)
20:36:35	17080/17080	---M--	200	added ('OK')	image/webp	date:Mon,%2029%20Nov%202021%2001:36:34%20GMT	https://cdn.sanity.io/images/ay6gmb6r/production/692c1f770b781952bb75a05dfc84c54cffe63787-2536x1856.jpg?w=729&fm=webp&fit=max&auto=format	C:/Users/bryan/Downloads/https___www.solutelabs.com_blog/cdn.sanity.io/images/ay6gmb6r/production/692c1f770b781952bb75a05dfc84c54cffe63787-2536x185681fd.jpg	(from https://www.solutelabs.com/blog/progressive-web-apps-pwa)
20:36:35	30252/30252	---M--	200	added ('OK')	image/webp	date:Mon,%2029%20Nov%202021%2001:36:34%20GMT	https://cdn.sanity.io/images/ay6gmb6r/production/670cf7e89c2e306c55b10f2d262098a0259133a2-3306x1860.png?w=729&fm=webp&fit=max&auto=format	C:/Users/bryan/Downloads/https___www.solutelabs.com_blog/cdn.sanity.io/images/ay6gmb6r/production/670cf7e89c2e306c55b10f2d262098a0259133a2-3306x186081fd.png	(from https://www.solutelabs.com/blog/progressive-web-apps-pwa)
20:36:35	37070/37070	---M--	200	added ('OK')	image/webp	date:Mon,%2029%20Nov%202021%2001:36:35%20GMT	https://cdn.sanity.io/images/ay6gmb6r/production/f19ee649fe238d4eda0699c69865d2ac7f19f33c-1080x1920.jpg?w=729&fm=webp&fit=max&auto=format	C:/Users/bryan/Downloads/https___www.solutelabs.com_blog/cdn.sanity.io/images/ay6gmb6r/production/f19ee649fe238d4eda0699c69865d2ac7f19f33c-1080x192081fd.jpg	(from https://www.solutelabs.com/blog/progressive-web-apps-pwa)
20:36:35	37758/37758	---M--	200	added ('OK')	image/webp	date:Mon,%2029%20Nov%202021%2001:36:35%20GMT	https://cdn.sanity.io/images/ay6gmb6r/production/ec9204b3379d9606effb4bb6f12ec57f4d26d992-1395x710.png?w=729&fm=webp&fit=max&auto=format	C:/Users/bryan/Downloads/https___www.solutelabs.com_blog/cdn.sanity.io/images/ay6gmb6r/production/ec9204b3379d9606effb4bb6f12ec57f4d26d992-1395x71081fd.png	(from https://www.solutelabs.com/blog/progressive-web-apps-pwa)
20:36:36	8390/8390	---M--	200	added ('OK')	image/webp	date:Mon,%2029%20Nov%202021%2001:36:35%20GMT	https://cdn.sanity.io/images/ay6gmb6r/production/8f486c87de6dde1588308b5d86a6c1e95311641c-1221x206.png?w=729&fm=webp&fit=max&auto=format	C:/Users/bryan/Downloads/https___www.solutelabs.com_blog/cdn.sanity.io/images/ay6gmb6r/production/8f486c87de6dde1588308b5d86a6c1e95311641c-1221x20681fd.png	(from https://www.solutelabs.com/blog/progressive-web-apps-pwa)
20:36:36	8274/8274	---M--	200	added ('OK')	image/webp	date:Mon,%2029%20Nov%202021%2001:36:35%20GMT	https://cdn.sanity.io/images/ay6gmb6r/production/ca56f5fdca4f47a584c0c0c1d9bff17f66102a67-2240x1260.png?rect=0,3,2240,1254&w=368&h=206&fm=webp&fit=max&auto=format	C:/Users/bryan/Downloads/https___www.solutelabs.com_blog/cdn.sanity.io/images/ay6gmb6r/production/ca56f5fdca4f47a584c0c0c1d9bff17f66102a67-2240x1260f5a7.png	(from https://www.solutelabs.com/blog/progressive-web-apps-pwa)
20:36:37	8672/8672	---M--	200	added ('OK')	image/webp	date:Mon,%2029%20Nov%202021%2001:36:36%20GMT	https://cdn.sanity.io/images/ay6gmb6r/production/ace8e31df69140dafbdc26cd3eb9e21704912092-2240x1260.png?rect=0,3,2240,1254&w=368&h=206&fm=webp&fit=max&auto=format	C:/Users/bryan/Downloads/https___www.solutelabs.com_blog/cdn.sanity.io/images/ay6gmb6r/production/ace8e31df69140dafbdc26cd3eb9e21704912092-2240x1260f5a7.png	(from https://www.solutelabs.com/blog/progressive-web-apps-pwa)
20:36:37	58014/58014	---MCZ	200	added ('OK')	application/json	etag:%22a0cd17fc8bc111e393551d61b53f0220-ssl-df%22	https://www.solutelabs.com/page-data/blog/15-ux-tips-for-great-progressive-web-apps/page-data.json	C:/Users/bryan/Downloads/https___www.solutelabs.com_blog/www.solutelabs.com/page-data/blog/15-ux-tips-for-great-progressive-web-apps/page-data.json	(from https://www.solutelabs.com/blog/15-ux-tips-for-great-progressive-web-apps)
20:36:37	22310/22310	---M--	200	added ('OK')	image/webp	date:Mon,%2029%20Nov%202021%2001:36:37%20GMT	https://cdn.sanity.io/images/ay6gmb6r/production/ca56f5fdca4f47a584c0c0c1d9bff17f66102a67-2240x1260.png?w=795&fm=webp&fit=max&auto=format	C:/Users/bryan/Downloads/https___www.solutelabs.com_blog/cdn.sanity.io/images/ay6gmb6r/production/ca56f5fdca4f47a584c0c0c1d9bff17f66102a67-2240x1260d17a.png	(from https://www.solutelabs.com/blog/15-ux-tips-for-great-progressive-web-apps)
20:36:38	257132/257132	---MCZ	200	added ('OK')	text/html	etag:%2232781026dbdc58c35d282ea514855be4-ssl-df%22	https://www.solutelabs.com/blog/15-ux-tips-for-great-progressive-web-apps/	C:/Users/bryan/Downloads/https___www.solutelabs.com_blog/www.solutelabs.com/blog/15-ux-tips-for-great-progressive-web-apps/index.html	(from https://www.solutelabs.com/blog/15-ux-tips-for-great-progressive-web-apps)
20:36:38	32716/32716	---M--	200	added ('OK')	image/webp	date:Mon,%2029%20Nov%202021%2001:36:37%20GMT	https://cdn.sanity.io/images/ay6gmb6r/production/4caf0049f6185b50662cbed77e5fc7decbc1c2a8-700x466.png?w=729&fm=webp&fit=max&auto=format	C:/Users/bryan/Downloads/https___www.solutelabs.com_blog/cdn.sanity.io/images/ay6gmb6r/production/4caf0049f6185b50662cbed77e5fc7decbc1c2a8-700x46681fd.png	(from https://www.solutelabs.com/blog/15-ux-tips-for-great-progressive-web-apps)
20:36:38	32128/32128	---M--	200	added ('OK')	image/png	date:Sun,%2028%20Nov%202021%2023:42:15%20GMT	https://cdn.sanity.io/images/ay6gmb6r/production/46209bc308760de0d49d4f91c263d64b14536a36-290x200.png	C:/Users/bryan/Downloads/https___www.solutelabs.com_blog/cdn.sanity.io/images/ay6gmb6r/production/46209bc308760de0d49d4f91c263d64b14536a36-290x200.png	(from https://www.solutelabs.com/blog/15-ux-tips-for-great-progressive-web-apps)
20:36:39	10584/10584	---M--	200	added ('OK')	image/webp	date:Mon,%2029%20Nov%202021%2001:36:38%20GMT	https://cdn.sanity.io/images/ay6gmb6r/production/822d150f2d94df9cd1351aa4691fc0886a5af03f-181x278.png?w=729&fm=webp&fit=max&auto=format	C:/Users/bryan/Downloads/https___www.solutelabs.com_blog/cdn.sanity.io/images/ay6gmb6r/production/822d150f2d94df9cd1351aa4691fc0886a5af03f-181x27881fd.png	(from https://www.solutelabs.com/blog/15-ux-tips-for-great-progressive-web-apps)
20:36:39	56735/56735	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Nov%202021%2001:36:38%20GMT	https://commons.wikimedia.org/wiki/File:Leonardo_da_Vinci._Photograph_by_E._Desmaisons_after_a_print_Wellcome_V0027541EL.jpg	C:/Users/bryan/Downloads/https___www.solutelabs.com_blog/commons.wikimedia.org/wiki/File_Leonardo_da_Vinci._Photograph_by_E._Desmaisons_after_a_print_Wellcome_V0027541EL.html	(from https://www.solutelabs.com/blog/15-ux-tips-for-great-progressive-web-apps)
20:36:41	17106/17106	---M--	200	added ('OK')	image/webp	date:Mon,%2029%20Nov%202021%2001:36:40%20GMT	https://cdn.sanity.io/images/ay6gmb6r/production/03e55c0a05b1b55305274381237373c4f579100f-700x394.png?w=729&fm=webp&fit=max&auto=format	C:/Users/bryan/Downloads/https___www.solutelabs.com_blog/cdn.sanity.io/images/ay6gmb6r/production/03e55c0a05b1b55305274381237373c4f579100f-700x39481fd.png	(from https://www.solutelabs.com/blog/15-ux-tips-for-great-progressive-web-apps)
20:36:41	10522/10522	---M--	200	added ('OK')	image/webp	date:Mon,%2029%20Nov%202021%2001:36:40%20GMT	https://cdn.sanity.io/images/ay6gmb6r/production/cda86e0e7bbd2964ac97bc6aae8cb5f767da332e-300x168.png?w=729&fm=webp&fit=max&auto=format	C:/Users/bryan/Downloads/https___www.solutelabs.com_blog/cdn.sanity.io/images/ay6gmb6r/production/cda86e0e7bbd2964ac97bc6aae8cb5f767da332e-300x16881fd.png	(from https://www.solutelabs.com/blog/15-ux-tips-for-great-progressive-web-apps)
20:36:41	21180/21180	---M--	200	added ('OK')	image/webp	date:Mon,%2029%20Nov%202021%2001:36:41%20GMT	https://cdn.sanity.io/images/ay6gmb6r/production/4909ef84f8fb4622b844ebd57add90f68de9b528-700x564.png?w=729&fm=webp&fit=max&auto=format	C:/Users/bryan/Downloads/https___www.solutelabs.com_blog/cdn.sanity.io/images/ay6gmb6r/production/4909ef84f8fb4622b844ebd57add90f68de9b528-700x56481fd.png	(from https://www.solutelabs.com/blog/15-ux-tips-for-great-progressive-web-apps)
20:36:42	11780/11780	---M--	200	added ('OK')	image/webp	date:Mon,%2029%20Nov%202021%2001:36:41%20GMT	https://cdn.sanity.io/images/ay6gmb6r/production/12115a51ac28c79850b81ecd16f2cd74a3a872be-700x419.png?w=729&fm=webp&fit=max&auto=format	C:/Users/bryan/Downloads/https___www.solutelabs.com_blog/cdn.sanity.io/images/ay6gmb6r/production/12115a51ac28c79850b81ecd16f2cd74a3a872be-700x41981fd.png	(from https://www.solutelabs.com/blog/15-ux-tips-for-great-progressive-web-apps)
20:36:42	38312/38312	---M--	200	added ('OK')	image/webp	date:Mon,%2029%20Nov%202021%2001:36:41%20GMT	https://cdn.sanity.io/images/ay6gmb6r/production/1b883396595e481c3528f7e4d09f47bc8b9d5c9e-700x285.png?w=729&fm=webp&fit=max&auto=format	C:/Users/bryan/Downloads/https___www.solutelabs.com_blog/cdn.sanity.io/images/ay6gmb6r/production/1b883396595e481c3528f7e4d09f47bc8b9d5c9e-700x28581fd.png	(from https://www.solutelabs.com/blog/15-ux-tips-for-great-progressive-web-apps)
20:36:42	17452/17452	---M--	200	added ('OK')	image/png	date:Sun,%2028%20Nov%202021%2020:53:56%20GMT	https://cdn.sanity.io/images/ay6gmb6r/production/8de2df6641bd6a5091fda0e0107ed2a4cea58e30-290x200.png	C:/Users/bryan/Downloads/https___www.solutelabs.com_blog/cdn.sanity.io/images/ay6gmb6r/production/8de2df6641bd6a5091fda0e0107ed2a4cea58e30-290x200.png	(from https://www.solutelabs.com/blog/15-ux-tips-for-great-progressive-web-apps)
20:36:43	23016/23016	---M--	200	added ('OK')	image/webp	date:Mon,%2029%20Nov%202021%2001:36:42%20GMT	https://cdn.sanity.io/images/ay6gmb6r/production/79abb08f57b6de14d25d062817c24e2cf2bcd422-700x466.png?w=729&fm=webp&fit=max&auto=format	C:/Users/bryan/Downloads/https___www.solutelabs.com_blog/cdn.sanity.io/images/ay6gmb6r/production/79abb08f57b6de14d25d062817c24e2cf2bcd422-700x46681fd.png	(from https://www.solutelabs.com/blog/15-ux-tips-for-great-progressive-web-apps)
20:36:43	11044/11044	---M--	200	added ('OK')	image/webp	date:Mon,%2029%20Nov%202021%2001:36:42%20GMT	https://cdn.sanity.io/images/ay6gmb6r/production/1f88dfaa2387c462e984a4bce5a8e16478e9556d-230x219.png?w=729&fm=webp&fit=max&auto=format	C:/Users/bryan/Downloads/https___www.solutelabs.com_blog/cdn.sanity.io/images/ay6gmb6r/production/1f88dfaa2387c462e984a4bce5a8e16478e9556d-230x21981fd.png	(from https://www.solutelabs.com/blog/15-ux-tips-for-great-progressive-web-apps)
20:36:43	14494/14494	---M--	200	added ('OK')	image/webp	date:Mon,%2029%20Nov%202021%2001:36:43%20GMT	https://cdn.sanity.io/images/ay6gmb6r/production/2e448ad8bc8a82f95ae316da3c1218dcfb2a7f55-700x395.png?w=729&fm=webp&fit=max&auto=format	C:/Users/bryan/Downloads/https___www.solutelabs.com_blog/cdn.sanity.io/images/ay6gmb6r/production/2e448ad8bc8a82f95ae316da3c1218dcfb2a7f55-700x39581fd.png	(from https://www.solutelabs.com/blog/15-ux-tips-for-great-progressive-web-apps)
20:36:44	4974/4974	---M--	200	added ('OK')	image/webp	date:Mon,%2029%20Nov%202021%2001:36:43%20GMT	https://cdn.sanity.io/images/ay6gmb6r/production/f116d9097344e2220f63f430cfe45fcd45ffad5e-700x525.png?w=729&fm=webp&fit=max&auto=format	C:/Users/bryan/Downloads/https___www.solutelabs.com_blog/cdn.sanity.io/images/ay6gmb6r/production/f116d9097344e2220f63f430cfe45fcd45ffad5e-700x52581fd.png	(from https://www.solutelabs.com/blog/15-ux-tips-for-great-progressive-web-apps)
20:36:44	10424/10424	---M--	200	added ('OK')	image/webp	date:Mon,%2029%20Nov%202021%2001:36:44%20GMT	https://cdn.sanity.io/images/ay6gmb6r/production/9b0410e9c78f3629505a32eb45a91761afecafab-700x468.png?w=729&fm=webp&fit=max&auto=format	C:/Users/bryan/Downloads/https___www.solutelabs.com_blog/cdn.sanity.io/images/ay6gmb6r/production/9b0410e9c78f3629505a32eb45a91761afecafab-700x46881fd.png	(from https://www.solutelabs.com/blog/15-ux-tips-for-great-progressive-web-apps)
20:36:44	13380/13380	---M--	200	added ('OK')	image/webp	date:Mon,%2029%20Nov%202021%2001:36:44%20GMT	https://cdn.sanity.io/images/ay6gmb6r/production/51d2f0c2c7f64fd83c0f8abd5743ecfe99e1047e-264x191.png?w=729&fm=webp&fit=max&auto=format	C:/Users/bryan/Downloads/https___www.solutelabs.com_blog/cdn.sanity.io/images/ay6gmb6r/production/51d2f0c2c7f64fd83c0f8abd5743ecfe99e1047e-264x19181fd.png	(from https://www.solutelabs.com/blog/15-ux-tips-for-great-progressive-web-apps)
20:36:45	53939/53939	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Nov%202021%2001:36:44%20GMT	https://commons.wikimedia.org/wiki/File:Enschede-cursive_French_letters_Balarde_versus_Coul%c3%a9e.jpg	C:/Users/bryan/Downloads/https___www.solutelabs.com_blog/commons.wikimedia.org/wiki/File_Enschede-cursive_French_letters_Balarde_versus_Coul%c3%a9e.html	(from https://www.solutelabs.com/blog/15-ux-tips-for-great-progressive-web-apps)
20:36:45	16008/16008	---M--	200	added ('OK')	image/webp	date:Mon,%2029%20Nov%202021%2001:36:44%20GMT	https://cdn.sanity.io/images/ay6gmb6r/production/daa1f20fb7a8f944eadc432e791991c9765405c2-700x300.png?w=729&fm=webp&fit=max&auto=format	C:/Users/bryan/Downloads/https___www.solutelabs.com_blog/cdn.sanity.io/images/ay6gmb6r/production/daa1f20fb7a8f944eadc432e791991c9765405c2-700x30081fd.png	(from https://www.solutelabs.com/blog/15-ux-tips-for-great-progressive-web-apps)
20:36:45	22948/22948	---M--	200	added ('OK')	image/webp	date:Mon,%2029%20Nov%202021%2001:36:45%20GMT	https://cdn.sanity.io/images/ay6gmb6r/production/baed0defcdb98503d6e9d22c4e16a8738f133d94-201x251.png?w=729&fm=webp&fit=max&auto=format	C:/Users/bryan/Downloads/https___www.solutelabs.com_blog/cdn.sanity.io/images/ay6gmb6r/production/baed0defcdb98503d6e9d22c4e16a8738f133d94-201x25181fd.png	(from https://www.solutelabs.com/blog/15-ux-tips-for-great-progressive-web-apps)
20:36:46	9406/9406	---M--	200	added ('OK')	image/webp	date:Mon,%2029%20Nov%202021%2001:36:45%20GMT	https://cdn.sanity.io/images/ay6gmb6r/production/f8ff044f4d9a5a9a8530ce1312d363655b718283-2240x1260.png?rect=0,3,2240,1254&w=368&h=206&fm=webp&fit=max&auto=format	C:/Users/bryan/Downloads/https___www.solutelabs.com_blog/cdn.sanity.io/images/ay6gmb6r/production/f8ff044f4d9a5a9a8530ce1312d363655b718283-2240x1260f5a7.png	(from https://www.solutelabs.com/blog/15-ux-tips-for-great-progressive-web-apps)
20:36:46	20524/20524	---M--	200	added ('OK')	image/webp	date:Mon,%2029%20Nov%202021%2001:36:45%20GMT	https://cdn.sanity.io/images/ay6gmb6r/production/6ff668942be08a131e25fd3a5edb59c8c415e263-2240x1260.png?rect=0,3,2240,1254&w=368&h=206&fm=webp&fit=max&auto=format	C:/Users/bryan/Downloads/https___www.solutelabs.com_blog/cdn.sanity.io/images/ay6gmb6r/production/6ff668942be08a131e25fd3a5edb59c8c415e263-2240x1260f5a7.png	(from https://www.solutelabs.com/blog/15-ux-tips-for-great-progressive-web-apps)
